,,,,,,SR ROUTE PLAN,,,
,,,,,,,,,
,,,,,,,,,
SL No,Region ,Area,Territory,"Distribution 
point/Dealer/ Sub-Distributor",Route,Section,CLUSTER,,
135,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,14,A,1 No. DIT Market,"1 No. DIT Market"",","""1 No. DIT Market"","
136,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,14,B,2 No. Super Market,"2 No. Super Market"",","""2 No. Super Market"","
137,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,14,A, Bhanga Gate," Bhanga Gate"",",""" Bhanga Gate"","
138,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,14,B, BTCC Bhaban," BTCC Bhaban"",",""" BTCC Bhaban"","
139,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,14,A, FDC gate," FDC gate"",",""" FDC gate"","
140,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,14,B, DIT Market," DIT Market"",",""" DIT Market"","
141,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,14,A, Railgate," Railgate"",",""" Railgate"","
142,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,14,B, ETV Goli," ETV Goli"",",""" ETV Goli"","
143,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,14,A, Railway Market," Railway Market"",",""" Railway Market"","
144,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,14,B, Hasina Market," Hasina Market"",",""" Hasina Market"","
145,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,14,A, Truck Stand Mosjid Market," Truck Stand Mosjid Market"",",""" Truck Stand Mosjid Market"","
146,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,14,B, Kitchen Market," Kitchen Market"",",""" Kitchen Market"","
147,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,14,A, Wasa Bhaban," Wasa Bhaban"",",""" Wasa Bhaban"","
148,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,14,B, Surma Hotel," Surma Hotel"",",""" Surma Hotel"","
149,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,15,DS,Fakir Bazar,"Fakir Bazar"",","""Fakir Bazar"","
150,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,15,DS, Kamal Potti," Kamal Potti"",",""" Kamal Potti"","
151,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,15,DS, Kawran Bazar Railway Market," Kawran Bazar Railway Market"",",""" Kawran Bazar Railway Market"","
152,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,15,DS, Khelagar Math," Khelagar Math"",",""" Khelagar Math"","
153,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,15,DS, Machar Arot," Machar Arot"",",""" Machar Arot"","
154,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,15,DS, Railway Market," Railway Market"",",""" Railway Market"","
155,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,16,A,1 No. Rail Gate,"1 No. Rail Gate"",","""1 No. Rail Gate"","
156,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,16,B,Airport Road,"Airport Road"",","""Airport Road"","
157,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,16,A, Eskaton Road," Eskaton Road"",",""" Eskaton Road"","
158,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,16,B, Awlad Hossan Market," Awlad Hossan Market"",",""" Awlad Hossan Market"","
159,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,16,A, Firmgate Al Raji Hospital," Firmgate Al Raji Hospital"",",""" Firmgate Al Raji Hospital"","
160,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,16,B, Eskaton Road," Eskaton Road"",",""" Eskaton Road"","
161,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,16,A, Nimtoli Mosjid," Nimtoli Mosjid"",",""" Nimtoli Mosjid"","
162,Dhaka,Dhaka East,Dhanmondi,Dhanmondi,16,B, Holicross Road," Holicross Road"",",""" Holicross Road"","
